NAME,LOCATION,DESCRIPTION,PARAMETERS,RETURNS
"_inplace_binary_method(ufunc, name):",https://github.com//numpy/numpy/blob/master/numpy/lib/mixins.py," Implement an in-place binary method with a ufunc, e.g., __iadd__. def func(self, other): return ufunc(self, other, out=(self,))    func.__name__ = '__i{}__'.format(name) return func

",,
"_numeric_methods(ufunc, name):",https://github.com//numpy/numpy/blob/master/numpy/lib/mixins.py," Implement forward, reflected and inplace binary methods with a ufunc. return (_binary_method(ufunc, name),            _reflected_binary_method(ufunc, name),            _inplace_binary_method(ufunc, name))

",,
,https://github.com//numpy/numpy/blob/master/numpy/lib/nanfunctions.py,,,
"_nan_mask(a, out=None):",https://github.com//numpy/numpy/blob/master/numpy/lib/nanfunctions.py, ,"a : array-like        Input array with at least 1 dimension.    out : ndarray, optional        Alternate output array in which to place the result.  The default        is ``None``; if provided, it must have the same shape as the        expected output and will prevent the allocation of a new array.","y : bool ndarray or True        A bool array where ``np.nan`` positions are marked with ``False``        and other positions are marked with ``True``. If the type of ``a``        is such that it can't possibly contain ``np.nan``, returns ``True``. """""" # we assume that a is an array for this private function
 if a.dtype.kind not in 'fc': return True
    y = np.isnan(a, out=out)    y = np.invert(y, out=y) return y
"
"_replace_nan(a, val):",https://github.com//numpy/numpy/blob/master/numpy/lib/nanfunctions.py,"     If `a` is of inexact type, make a copy of `a`, replace NaNs with    the `val` value, and return the copy together with a boolean mask    marking the locations where NaNs were present. If `a` is not of    inexact type, do nothing and return `a` together with a mask of None.    Note that scalars will end up as array scalars, which is important    for using the result as the value of the out argument in some    operations.",a : array-like        Input array.    val : float        NaN values are set to val before doing the operation.,"y : ndarray        If `a` is of inexact type, return a copy of `a` with the NaNs        replaced by the fill value, otherwise return `a`.    mask: {bool, None}        If `a` is of inexact type, return a boolean mask marking locations of        NaNs, otherwise return None."
"_copyto(a, val, mask):",https://github.com//numpy/numpy/blob/master/numpy/lib/nanfunctions.py,     Replace values in `a` with NaN where `mask` is True.  This differs from    copyto in that it will deal with the case where `a` is a numpy scalar.,"a : ndarray or numpy scalar        Array or numpy scalar some of whose values are to be replaced        by val.    val : numpy scalar        Value used a replacement.    mask : ndarray, scalar        Boolean array. Where True the corresponding element of `a` is        replaced by `val`. Broadcasts.","res : ndarray, scalar        Array with elements replaced or scalar `val`."
"_remove_nan_1d(arr1d, overwrite_input=False):",https://github.com//numpy/numpy/blob/master/numpy/lib/nanfunctions.py,"     Equivalent to arr1d[~arr1d.isnan()], but in a different order    Presumably faster as it incurs fewer copies",arr1d : ndarray        Array to remove nans from    overwrite_input : bool        True if `arr1d` can be modified in place,"res : ndarray        Array with nan elements removed    overwrite_input : bool        True if `res` can be modified in place, given the constraint on the        input """"""
    c = np.isnan(arr1d)    s = np.nonzero(c)[0] if s.size == arr1d.size:        warnings.warn(""All-NaN slice encountered"", RuntimeWarning, stacklevel=5) return arr1d[:0], True elif s.size == 0: return arr1d, overwrite_input else: if not overwrite_input:            arr1d = arr1d.copy() # select non-nans at end of array        enonan = arr1d[-s.size:][~c[-s.size:]] # fill nans in beginning of array with non-nans of end        arr1d[s[:enonan.size]] = enonan
 return arr1d[:-s.size], True

"
"_divide_by_count(a, b, out=None):",https://github.com//numpy/numpy/blob/master/numpy/lib/nanfunctions.py,"     Compute a/b ignoring invalid results. If `a` is an array the division    is done in place. If `a` is a scalar, then its type is preserved in the    output. If out is None, then then a is used instead so that the    division is in place. Note that this is only called with `a` an inexact    type.","a : {ndarray, numpy scalar}        Numerator. Expected to be of inexact type but not checked.    b : {ndarray, numpy scalar}        Denominator.    out : ndarray, optional        Alternate output array in which to place the result.  The default        is ``None``; if provided, it must have the same shape as the        expected output, but the type will be cast if necessary.","ret : {ndarray, numpy scalar}        The return value is a/b. If `a` was an ndarray the division is done        in place. If `a` is a numpy scalar, the division preserves its type."
"_nanmin_dispatcher(a, axis=None, out=None, keepdims=None):",https://github.com//numpy/numpy/blob/master/numpy/lib/nanfunctions.py,,,
"nanmin(a, axis=None, out=None, keepdims=np._NoValue):",https://github.com//numpy/numpy/blob/master/numpy/lib/nanfunctions.py,"     Return minimum of an array or minimum along an axis, ignoring any NaNs.    When all-NaN slices are encountered a ``RuntimeWarning`` is raised and    Nan is returned for that slice.","a : array_like        Array containing numbers whose minimum is desired. If `a` is not an        array, a conversion is attempted.    axis : {int, tuple of int, None}, optional        Axis or axes along which the minimum is computed. The default is to compute        the minimum of the flattened array.    out : ndarray, optional        Alternate output array in which to place the result.  The default        is ``None``; if provided, it must have the same shape as the        expected output, but the type will be cast if necessary.  See        `doc.ufuncs` for details.","nanmin : ndarray        An array with the same shape as `a`, with the specified axis        removed.  If `a` is a 0-d array, or if axis is None, an ndarray        scalar is returned.  The same dtype as `a` is returned."
"_nanmax_dispatcher(a, axis=None, out=None, keepdims=None):",https://github.com//numpy/numpy/blob/master/numpy/lib/nanfunctions.py,,,
"nanmax(a, axis=None, out=None, keepdims=np._NoValue):",https://github.com//numpy/numpy/blob/master/numpy/lib/nanfunctions.py,"     Return the maximum of an array or maximum along an axis, ignoring any    NaNs.  When all-NaN slices are encountered a ``RuntimeWarning`` is    raised and NaN is returned for that slice.","a : array_like        Array containing numbers whose maximum is desired. If `a` is not an        array, a conversion is attempted.    axis : {int, tuple of int, None}, optional        Axis or axes along which the maximum is computed. The default is to compute        the maximum of the flattened array.    out : ndarray, optional        Alternate output array in which to place the result.  The default        is ``None``; if provided, it must have the same shape as the        expected output, but the type will be cast if necessary.  See        `doc.ufuncs` for details.","nanmax : ndarray        An array with the same shape as `a`, with the specified axis removed.        If `a` is a 0-d array, or if axis is None, an ndarray scalar is        returned.  The same dtype as `a` is returned."
"_nanargmin_dispatcher(a, axis=None):",https://github.com//numpy/numpy/blob/master/numpy/lib/nanfunctions.py,,,
"nanargmin(a, axis=None):",https://github.com//numpy/numpy/blob/master/numpy/lib/nanfunctions.py,     Return the indices of the minimum values in the specified axis ignoring    NaNs. For all-NaN slices ``ValueError`` is raised. Warning: the results    cannot be trusted if a slice contains only NaNs and Infs.,"a : array_like        Input data.    axis : int, optional        Axis along which to operate.  By default flattened input is used.",index_array : ndarray        An array of indices or a single index value.
"_nanargmax_dispatcher(a, axis=None):",https://github.com//numpy/numpy/blob/master/numpy/lib/nanfunctions.py,,,
"nanargmax(a, axis=None):",https://github.com//numpy/numpy/blob/master/numpy/lib/nanfunctions.py,     Return the indices of the maximum values in the specified axis ignoring    NaNs. For all-NaN slices ``ValueError`` is raised. Warning: the    results cannot be trusted if a slice contains only NaNs and -Infs.,"a : array_like        Input data.    axis : int, optional        Axis along which to operate.  By default flattened input is used.",index_array : ndarray        An array of indices or a single index value.
"_nansum_dispatcher(a, axis=None, dtype=None, out=None, keepdims=None):",https://github.com//numpy/numpy/blob/master/numpy/lib/nanfunctions.py,,,
"nansum(a, axis=None, dtype=None, out=None, keepdims=np._NoValue):",https://github.com//numpy/numpy/blob/master/numpy/lib/nanfunctions.py,     Return the sum of array elements over a given axis treating Not a    Numbers (NaNs) as zero.    In NumPy versions <= 1.9.0 Nan is returned for slices that are all-NaN or    empty. In later versions zero is returned.,"a : array_like        Array containing numbers whose sum is desired. If `a` is not an        array, a conversion is attempted.    axis : {int, tuple of int, None}, optional        Axis or axes along which the sum is computed. The default is to compute the        sum of the flattened array.    dtype : data-type, optional        The type of the returned array and of the accumulator in which the        elements are summed.  By default, the dtype of `a` is used.  An        exception is when `a` has an integer type with less precision than        the platform (u)intp. In that case, the default will be either        (u)int32 or (u)int64 depending on whether the platform is 32 or 64        bits. For inexact inputs, dtype must be inexact.","nansum : ndarray.        A new array holding the result is returned unless `out` is        specified, in which it is returned. The result has the same        size as `a`, and the same shape as `a` if `axis` is not None        or `a` is a 1-d array."
"_nanprod_dispatcher(a, axis=None, dtype=None, out=None, keepdims=None):",https://github.com//numpy/numpy/blob/master/numpy/lib/nanfunctions.py,,,
"nanprod(a, axis=None, dtype=None, out=None, keepdims=np._NoValue):",https://github.com//numpy/numpy/blob/master/numpy/lib/nanfunctions.py,     Return the product of array elements over a given axis treating Not a    Numbers (NaNs) as ones.    One is returned for slices that are all-NaN or empty.    .. versionadded:: 1.10.0,"a : array_like        Array containing numbers whose product is desired. If `a` is not an        array, a conversion is attempted.    axis : {int, tuple of int, None}, optional        Axis or axes along which the product is computed. The default is to compute        the product of the flattened array.    dtype : data-type, optional        The type of the returned array and of the accumulator in which the        elements are summed.  By default, the dtype of `a` is used.  An        exception is when `a` has an integer type with less precision than        the platform (u)intp. In that case, the default will be either        (u)int32 or (u)int64 depending on whether the platform is 32 or 64        bits. For inexact inputs, dtype must be inexact.    out : ndarray, optional        Alternate output array in which to place the result.  The default        is ``None``. If provided, it must have the same shape as the        expected output, but the type will be cast if necessary.  See        `doc.ufuncs` for details. The casting of NaN to integer can yield        unexpected results.    keepdims : bool, optional        If True, the axes which are reduced are left in the result as        dimensions with size one. With this option, the result will        broadcast correctly against the original `arr`.","nanprod : ndarray        A new array holding the result is returned unless `out` is        specified, in which case it is returned."
"_nancumsum_dispatcher(a, axis=None, dtype=None, out=None):",https://github.com//numpy/numpy/blob/master/numpy/lib/nanfunctions.py,,,
"nancumsum(a, axis=None, dtype=None, out=None):",https://github.com//numpy/numpy/blob/master/numpy/lib/nanfunctions.py,     Return the cumulative sum of array elements over a given axis treating Not a    Numbers (NaNs) as zero.  The cumulative sum does not change when NaNs are    encountered and leading NaNs are replaced by zeros.    Zeros are returned for slices that are all-NaN or empty.    .. versionadded:: 1.12.0,"a : array_like        Input array.    axis : int, optional        Axis along which the cumulative sum is computed. The default        (None) is to compute the cumsum over the flattened array.    dtype : dtype, optional        Type of the returned array and of the accumulator in which the        elements are summed.  If `dtype` is not specified, it defaults        to the dtype of `a`, unless `a` has an integer dtype with a        precision less than that of the default platform integer.  In        that case, the default platform integer is used.    out : ndarray, optional        Alternative output array in which to place the result. It must        have the same shape and buffer length as the expected output        but the type will be cast if necessary. See `doc.ufuncs`        (Section ""Output arguments"") for more details.","nancumsum : ndarray.        A new array holding the result is returned unless `out` is        specified, in which it is returned. The result has the same        size as `a`, and the same shape as `a` if `axis` is not None        or `a` is a 1-d array."
"_nancumprod_dispatcher(a, axis=None, dtype=None, out=None):",https://github.com//numpy/numpy/blob/master/numpy/lib/nanfunctions.py,,,
"nancumprod(a, axis=None, dtype=None, out=None):",https://github.com//numpy/numpy/blob/master/numpy/lib/nanfunctions.py,     Return the cumulative product of array elements over a given axis treating Not a    Numbers (NaNs) as one.  The cumulative product does not change when NaNs are    encountered and leading NaNs are replaced by ones.    Ones are returned for slices that are all-NaN or empty.    .. versionadded:: 1.12.0,"a : array_like        Input array.    axis : int, optional        Axis along which the cumulative product is computed.  By default        the input is flattened.    dtype : dtype, optional        Type of the returned array, as well as of the accumulator in which        the elements are multiplied.  If *dtype* is not specified, it        defaults to the dtype of `a`, unless `a` has an integer dtype with        a precision less than that of the default platform integer.  In        that case, the default platform integer is used instead.    out : ndarray, optional        Alternative output array in which to place the result. It must        have the same shape and buffer length as the expected output        but the type of the resulting values will be cast if necessary.","nancumprod : ndarray        A new array holding the result is returned unless `out` is        specified, in which case it is returned."
"_nanmean_dispatcher(a, axis=None, dtype=None, out=None, keepdims=None):",https://github.com//numpy/numpy/blob/master/numpy/lib/nanfunctions.py,,,
"nanmean(a, axis=None, dtype=None, out=None, keepdims=np._NoValue):",https://github.com//numpy/numpy/blob/master/numpy/lib/nanfunctions.py,"     Compute the arithmetic mean along the specified axis, ignoring NaNs.    Returns the average of the array elements.  The average is taken over    the flattened array by default, otherwise over the specified axis.    `float64` intermediate and return values are used for integer inputs.    For all-NaN slices, NaN is returned and a `RuntimeWarning` is raised.    .. versionadded:: 1.8.0","a : array_like        Array containing numbers whose mean is desired. If `a` is not an        array, a conversion is attempted.    axis : {int, tuple of int, None}, optional        Axis or axes along which the means are computed. The default is to compute        the mean of the flattened array.    dtype : data-type, optional        Type to use in computing the mean.  For integer inputs, the default        is `float64`; for inexact inputs, it is the same as the input        dtype.    out : ndarray, optional        Alternate output array in which to place the result.  The default        is ``None``; if provided, it must have the same shape as the        expected output, but the type will be cast if necessary.  See        `doc.ufuncs` for details.    keepdims : bool, optional        If this is set to True, the axes which are reduced are left        in the result as dimensions with size one. With this option,        the result will broadcast correctly against the original `a`.","m : ndarray, see dtype parameter above        If `out=None`, returns a new array containing the mean values,        otherwise a reference to the output array is returned. Nan is        returned for slices that contain only NaNs."
"_nanmedian1d(arr1d, overwrite_input=False):",https://github.com//numpy/numpy/blob/master/numpy/lib/nanfunctions.py,     Private function for rank 1 arrays. Compute the median ignoring NaNs.    See nanmedian for parameter usage,,
"_nanmedian(a, axis=None, out=None, overwrite_input=False):",https://github.com//numpy/numpy/blob/master/numpy/lib/nanfunctions.py,     Private function that doesn't support extended axis or keepdims.    These methods are extended to this function using _ureduce    See nanmedian for parameter usage,,
"_nanmedian_small(a, axis=None, out=None, overwrite_input=False):",https://github.com//numpy/numpy/blob/master/numpy/lib/nanfunctions.py,"     sort + indexing median, faster for small medians along multiple    dimensions due to the high overhead of apply_along_axis    see nanmedian for parameter usage",,
_nanmedian_dispatcher(,https://github.com//numpy/numpy/blob/master/numpy/lib/nanfunctions.py,,,
"nanmedian(a, axis=None, out=None, overwrite_input=False, keepdims=np._NoValue):",https://github.com//numpy/numpy/blob/master/numpy/lib/nanfunctions.py,"     Compute the median along the specified axis, while ignoring NaNs.    Returns the median of the array elements.    .. versionadded:: 1.9.0","a : array_like        Input array or object that can be converted to an array.    axis : {int, sequence of int, None}, optional        Axis or axes along which the medians are computed. The default        is to compute the median along a flattened version of the array.        A sequence of axes is supported since version 1.9.0.    out : ndarray, optional        Alternative output array in which to place the result. It must        have the same shape and buffer length as the expected output,        but the type (of the output) will be cast if necessary.    overwrite_input : bool, optional       If True, then allow use of memory of input array `a` for       calculations. The input array will be modified by the call to       `median`. This will save memory when you do not need to preserve       the contents of the input array. Treat the input as undefined,       but it will probably be fully or partially sorted. Default is       False. If `overwrite_input` is ``True`` and `a` is not already an       `ndarray`, an error will be raised.    keepdims : bool, optional        If this is set to True, the axes which are reduced are left        in the result as dimensions with size one. With this option,        the result will broadcast correctly against the original `a`.","median : ndarray        A new array holding the result. If the input contains integers        or floats smaller than ``float64``, then the output data-type is        ``np.float64``.  Otherwise, the data-type of the output is the        same as that of the input. If `out` is specified, that array is        returned instead."
"_nanpercentile_dispatcher(a, q, axis=None, out=None, overwrite_input=None,",https://github.com//numpy/numpy/blob/master/numpy/lib/nanfunctions.py,,,
"nanpercentile(a, q, axis=None, out=None, overwrite_input=False,",https://github.com//numpy/numpy/blob/master/numpy/lib/nanfunctions.py,"     Compute the qth percentile of the data along the specified axis,    while ignoring nan values.    Returns the qth percentile(s) of the array elements.    .. versionadded:: 1.9.0","a : array_like        Input array or object that can be converted to an array, containing        nan values to be ignored.    q : array_like of float        Percentile or sequence of percentiles to compute, which must be between        0 and 100 inclusive.    axis : {int, tuple of int, None}, optional        Axis or axes along which the percentiles are computed. The        default is to compute the percentile(s) along a flattened        version of the array.    out : ndarray, optional        Alternative output array in which to place the result. It must        have the same shape and buffer length as the expected output,        but the type (of the output) will be cast if necessary.    overwrite_input : bool, optional        If True, then allow the input array `a` to be modified by intermediate        calculations, to save memory. In this case, the contents of the input        `a` after this function completes is undefined.    interpolation : {'linear', 'lower', 'higher', 'midpoint', 'nearest'}        This optional parameter specifies the interpolation method to        use when the desired percentile lies between two data points        ``i < j``:","percentile : scalar or ndarray        If `q` is a single percentile and `axis=None`, then the result        is a scalar. If multiple percentiles are given, first axis of        the result corresponds to the percentiles. The other axes are        the axes that remain after the reduction of `a`. If the input        contains integers or floats smaller than ``float64``, the output        data-type is ``float64``. Otherwise, the output data-type is the        same as that of the input. If `out` is specified, that array is        returned instead."
"_nanquantile_dispatcher(a, q, axis=None, out=None, overwrite_input=None,",https://github.com//numpy/numpy/blob/master/numpy/lib/nanfunctions.py,,,
"nanquantile(a, q, axis=None, out=None, overwrite_input=False,",https://github.com//numpy/numpy/blob/master/numpy/lib/nanfunctions.py,"     Compute the qth quantile of the data along the specified axis,    while ignoring nan values.    Returns the qth quantile(s) of the array elements.     .. versionadded:: 1.15.0","a : array_like        Input array or object that can be converted to an array, containing        nan values to be ignored    q : array_like of float        Quantile or sequence of quantiles to compute, which must be between        0 and 1 inclusive.    axis : {int, tuple of int, None}, optional        Axis or axes along which the quantiles are computed. The        default is to compute the quantile(s) along a flattened        version of the array.    out : ndarray, optional        Alternative output array in which to place the result. It must        have the same shape and buffer length as the expected output,        but the type (of the output) will be cast if necessary.    overwrite_input : bool, optional        If True, then allow the input array `a` to be modified by intermediate        calculations, to save memory. In this case, the contents of the input        `a` after this function completes is undefined.    interpolation : {'linear', 'lower', 'higher', 'midpoint', 'nearest'}        This optional parameter specifies the interpolation method to        use when the desired quantile lies between two data points        ``i < j``:","quantile : scalar or ndarray        If `q` is a single percentile and `axis=None`, then the result        is a scalar. If multiple quantiles are given, first axis of        the result corresponds to the quantiles. The other axes are        the axes that remain after the reduction of `a`. If the input        contains integers or floats smaller than ``float64``, the output        data-type is ``float64``. Otherwise, the output data-type is the        same as that of the input. If `out` is specified, that array is        returned instead."
"_nanquantile_unchecked(a, q, axis=None, out=None, overwrite_input=False,",https://github.com//numpy/numpy/blob/master/numpy/lib/nanfunctions.py," Assumes that q is in [0, 1], and is an ndarray # apply_along_axis in _nanpercentile doesn't handle empty arrays well, # so deal them upfront if a.size == 0: return np.nanmean(a, axis, out=out, keepdims=keepdims)
    r, k = function_base._ureduce(        a, func=_nanquantile_ureduce_func, q=q, axis=axis, out=out, overwrite_input=overwrite_input, interpolation=interpolation    ) if keepdims and keepdims is not np._NoValue: return r.reshape(q.shape + k) else: return r

",,
"_nanquantile_ureduce_func(a, q, axis=None, out=None, overwrite_input=False,",https://github.com//numpy/numpy/blob/master/numpy/lib/nanfunctions.py,     Private function that doesn't support extended axis or keepdims.    These methods are extended to this function using _ureduce    See nanpercentile for parameter usage,,
"_nanquantile_1d(arr1d, q, overwrite_input=False, interpolation='linear'):",https://github.com//numpy/numpy/blob/master/numpy/lib/nanfunctions.py,     Private function for rank 1 arrays. Compute quantile ignoring NaNs.    See nanpercentile for parameter usage,,
_nanvar_dispatcher(,https://github.com//numpy/numpy/blob/master/numpy/lib/nanfunctions.py,,,
"nanvar(a, axis=None, dtype=None, out=None, ddof=0, keepdims=np._NoValue):",https://github.com//numpy/numpy/blob/master/numpy/lib/nanfunctions.py,"     Compute the variance along the specified axis, while ignoring NaNs.    Returns the variance of the array elements, a measure of the spread of    a distribution.  The variance is computed for the flattened array by    default, otherwise over the specified axis.    For all-NaN slices or slices with zero degrees of freedom, NaN is    returned and a `RuntimeWarning` is raised.    .. versionadded:: 1.8.0","a : array_like        Array containing numbers whose variance is desired.  If `a` is not an        array, a conversion is attempted.    axis : {int, tuple of int, None}, optional        Axis or axes along which the variance is computed.  The default is to compute        the variance of the flattened array.    dtype : data-type, optional        Type to use in computing the variance.  For arrays of integer type        the default is `float32`; for arrays of float types it is the same as        the array type.    out : ndarray, optional        Alternate output array in which to place the result.  It must have        the same shape as the expected output, but the type is cast if        necessary.    ddof : int, optional        ""Delta Degrees of Freedom"": the divisor used in the calculation is        ``N - ddof``, where ``N`` represents the number of non-NaN        elements. By default `ddof` is zero.    keepdims : bool, optional        If this is set to True, the axes which are reduced are left        in the result as dimensions with size one. With this option,        the result will broadcast correctly against the original `a`.","variance : ndarray, see dtype parameter above        If `out` is None, return a new array containing the variance,        otherwise return a reference to the output array. If ddof is >= the        number of non-NaN elements in a slice or the slice contains only        NaNs, then the result for that slice is NaN."
_nanstd_dispatcher(,https://github.com//numpy/numpy/blob/master/numpy/lib/nanfunctions.py,,,
,https://github.com//numpy/numpy/blob/master/numpy/lib/npyio.py,,,
"loads(*args, **kwargs):",https://github.com//numpy/numpy/blob/master/numpy/lib/npyio.py,     BagObj(obj)    Convert attribute look-ups to getitems on the object passed in.,obj : class instance        Object on which attribute look-up is performed.,
"zipfile_factory(file, *args, **kwargs):",https://github.com//numpy/numpy/blob/master/numpy/lib/npyio.py,"     Create a ZipFile.    Allows for Zip64, and the `file` argument can accept file, str, or    pathlib.Path objects. `args` and `kwargs` are passed to the zipfile.ZipFile    constructor.","fid : file or str        The zipped archive to open. This is either a file-like object        or a string containing the path to the archive.    own_fid : bool, optional        Whether NpzFile should close the file handle.        Requires that `fid` is a file-like object.",
"load(file, mmap_mode=None, allow_pickle=False, fix_imports=True,",https://github.com//numpy/numpy/blob/master/numpy/lib/npyio.py,"     Load arrays or pickled objects from ``.npy``, ``.npz`` or pickled files.    .. warning:: Loading files that contain object arrays uses the ``pickle``                 module, which is not secure against erroneous or maliciously                 constructed data. Consider passing ``allow_pickle=False`` to                 load data that is known not to contain object arrays for the                 safer handling of untrusted sources.","file : file-like object, string, or pathlib.Path        The file to read. File-like objects must support the        ``seek()`` and ``read()`` methods. Pickled files require that the        file-like object support the ``readline()`` method as well.    mmap_mode : {None, 'r+', 'r', 'w+', 'c'}, optional        If not None, then memory-map the file, using the given mode (see        `numpy.memmap` for a detailed description of the modes).  A        memory-mapped array is kept on disk. However, it can be accessed        and sliced like any ndarray.  Memory mapping is especially useful        for accessing small fragments of large files without reading the        entire file into memory.    allow_pickle : bool, optional        Allow loading pickled object arrays stored in npy files. Reasons for        disallowing pickles include security, as loading pickled data can        execute arbitrary code. If pickles are disallowed, loading object        arrays will fail. Default: False","result : array, tuple, dict, etc.        Data stored in the file. For ``.npz`` files, the returned instance        of NpzFile class must be closed to avoid leaking file descriptors."
"_save_dispatcher(file, arr, allow_pickle=None, fix_imports=None):",https://github.com//numpy/numpy/blob/master/numpy/lib/npyio.py,,,
"save(file, arr, allow_pickle=True, fix_imports=True):",https://github.com//numpy/numpy/blob/master/numpy/lib/npyio.py,     Save an array to a binary file in NumPy ``.npy`` format.,"file : file, str, or pathlib.Path        File or filename to which the data is saved.  If file is a file-object,        then the filename is unchanged.  If file is a string or Path, a ``.npy``        extension will be appended to the file name if it does not already        have one.    arr : array_like        Array data to be saved.    allow_pickle : bool, optional        Allow saving object arrays using Python pickles. Reasons for disallowing        pickles include security (loading pickled data can execute arbitrary        code) and portability (pickled objects may not be loadable on different        Python installations, for example if the stored objects require libraries        that are not available, and not all pickled data is compatible between        Python 2 and Python 3).        Default: True    fix_imports : bool, optional        Only useful in forcing objects in object arrays on Python 3 to be        pickled in a Python 2 compatible way. If `fix_imports` is True, pickle        will try to map the new Python 3 names to the old module names used in        Python 2, so that the pickle data stream is readable with Python 2.",
"_savez_dispatcher(file, *args, **kwds):",https://github.com//numpy/numpy/blob/master/numpy/lib/npyio.py,,,
"savez(file, *args, **kwds):",https://github.com//numpy/numpy/blob/master/numpy/lib/npyio.py,"     Save several arrays into a single file in uncompressed ``.npz`` format.    If arguments are passed in with no keywords, the corresponding variable    names, in the ``.npz`` file, are 'arr_0', 'arr_1', etc. If keyword    arguments are given, the corresponding variable names, in the ``.npz``    file will match the keyword names.","file : str or file        Either the file name (string) or an open file (file-like object)        where the data will be saved. If file is a string or a Path, the        ``.npz`` extension will be appended to the file name if it is not        already there.    args : Arguments, optional        Arrays to save to the file. Since it is not possible for Python to        know the names of the arrays outside `savez`, the arrays will be saved        with names ""arr_0"", ""arr_1"", and so on. These arguments can be any        expression.    kwds : Keyword arguments, optional        Arrays to save to the file. Arrays will be saved in the file with the        keyword names.",None
"_savez_compressed_dispatcher(file, *args, **kwds):",https://github.com//numpy/numpy/blob/master/numpy/lib/npyio.py,,,
"savez_compressed(file, *args, **kwds):",https://github.com//numpy/numpy/blob/master/numpy/lib/npyio.py,"     Save several arrays into a single file in compressed ``.npz`` format.    If keyword arguments are given, then filenames are taken from the keywords.    If arguments are passed in with no keywords, then stored file names are    arr_0, arr_1, etc.","file : str or file        Either the file name (string) or an open file (file-like object)        where the data will be saved. If file is a string or a Path, the        ``.npz`` extension will be appended to the file name if it is not        already there.    args : Arguments, optional        Arrays to save to the file. Since it is not possible for Python to        know the names of the arrays outside `savez`, the arrays will be saved        with names ""arr_0"", ""arr_1"", and so on. These arguments can be any        expression.    kwds : Keyword arguments, optional        Arrays to save to the file. Arrays will be saved in the file with the        keyword names.",None
"_savez(file, args, kwds, compress, allow_pickle=True, pickle_kwargs=None):",https://github.com//numpy/numpy/blob/master/numpy/lib/npyio.py,,,
_getconv(dtype):,https://github.com//numpy/numpy/blob/master/numpy/lib/npyio.py,"  Find the correct dtype converter. Adapted from matplotlib 
 def floatconv(x):        x.lower() if '0x' in x: return float.fromhex(x) return float(x)
    typ = dtype.type if issubclass(typ, np.bool_): return lambda x: bool(int(x)) if issubclass(typ, np.uint64): return np.uint64 if issubclass(typ, np.int64): return np.int64 if issubclass(typ, np.integer): return lambda x: int(float(x)) elif issubclass(typ, np.longdouble): return np.longdouble elif issubclass(typ, np.floating): return floatconv elif issubclass(typ, complex): return lambda x: complex(asstr(x).replace('+-', '-')) elif issubclass(typ, np.bytes_): return asbytes elif issubclass(typ, np.unicode_): return asunicode else: return asstr
# amount of lines loadtxt reads in one chunk, can be overridden for testing_loadtxt_chunksize = 50000

@set_module('numpy')",,
"loadtxt(fname, dtype=float, comments='#', delimiter=None,",https://github.com//numpy/numpy/blob/master/numpy/lib/npyio.py,     Load data from a text file.    Each row in the text file must have the same number of values.,"fname : file, str, or pathlib.Path        File, filename, or generator to read.  If the filename extension is        ``.gz`` or ``.bz2``, the file is first decompressed. Note that        generators should return byte strings for Python 3k.    dtype : data-type, optional        Data-type of the resulting array; default: float.  If this is a        structured data-type, the resulting array will be 1-dimensional, and        each row will be interpreted as an element of the array.  In this        case, the number of columns used must match the number of fields in        the data-type.    comments : str or sequence of str, optional        The characters or list of characters used to indicate the start of a        comment. None implies no comments. For backwards compatibility, byte        strings will be decoded as 'latin1'. The default is '#'.    delimiter : str, optional        The string used to separate values. For backwards compatibility, byte        strings will be decoded as 'latin1'. The default is whitespace.    converters : dict, optional        A dictionary mapping column number to a function that will parse the        column string into the desired value.  E.g., if column 0 is a date        string: ``converters = {0: datestr2num}``.  Converters can also be        used to provide a default value for missing data (but see also        `genfromtxt`): ``converters = {3: lambda s: float(s.strip() or 0)}``.        Default: None.    skiprows : int, optional        Skip the first `skiprows` lines, including comments; default: 0.    usecols : int or sequence, optional        Which columns to read, with 0 being the first. For example,        ``usecols = (1,4,5)`` will extract the 2nd, 5th and 6th columns.        The default, None, results in all columns being read.",out : ndarray        Data read from the text file.
"_savetxt_dispatcher(fname, X, fmt=None, delimiter=None, newline=None,",https://github.com//numpy/numpy/blob/master/numpy/lib/npyio.py,,,
"savetxt(fname, X, fmt='%.18e', delimiter=' ', newline='\n', header='',",https://github.com//numpy/numpy/blob/master/numpy/lib/npyio.py,     Save an array to a text file.,"fname : filename or file handle        If the filename ends in ``.gz``, the file is automatically saved in        compressed gzip format.  `loadtxt` understands gzipped files        transparently.    X : 1D or 2D array_like        Data to be saved to a text file.    fmt : str or sequence of strs, optional        A single format (%10.5f), a sequence of formats, or a        multi-format string, e.g. 'Iteration %d -- %10.5f', in which        case `delimiter` is ignored. For complex `X`, the legal options        for `fmt` are:",
"fromregex(file, regexp, dtype, encoding=None):",https://github.com//numpy/numpy/blob/master/numpy/lib/npyio.py,"     Construct an array from a text file, using regular expression parsing.    The returned array is always a structured array, and is constructed from    all matches of the regular expression in the file. Groups in the regular    expression are converted to fields of the structured array.","file : str or file        File name or file object to read.    regexp : str or regexp        Regular expression used to parse the file.        Groups in the regular expression correspond to fields in the dtype.    dtype : dtype or list of dtypes        Dtype for the structured array.    encoding : str, optional        Encoding used to decode the inputfile. Does not apply to input streams.","output : ndarray        The output array, containing the part of the content of `file` that        was matched by `regexp`. `output` is always a structured array."
